state,year,quarter,genericind,drugtype,imprx,adjmedamt,unadjmedamt,percap_rx,percap_adjmedamt,percap_unadjmedamt,futurerevision
MA,2013,all,all,naloxone,147,2289.1168,3124.55,.1608000843380034,2.50401479251388,3.417876894682371,no
MA,2013,all,all,naltrexone,11713,2604701.13625,5003659.46,12.8125944751771,2849.225594450974,5473.393626984004,no
MA,2014,all,all,all,275960,48147739.88925,59160394.02,183.9670018023546,32097.38857437656,39438.90532434175,no
MA,2014,all,all,bup,259124,43016199.28435,51232252.8,172.7433880817268,28676.47924073946,34153.65974487712,no
MA,2014,all,all,naloxone,331,4582.9656,8509.690000000001,.2206590723169277,3.055205250019311,5.672931423276849,no
MA,2014,all,all,naltrexone,16505,5126957.6393,7919631.529999999,11.00295464831085,3417.854128387081,5279.572648041362,no
MA,2015,all,all,all,316893,48326796.2557,64152686.08,210.3916448306099,32085.1333214381,42592.26030449701,no
MA,2015,all,all,bup,293747,41998523.94095001,51133220.07,195.0245492770657,27883.6658821565,33948.37461229139,no
MA,2015,all,all,naloxone,1710,58111.56419999999,81879.70000000001,1.13530343889055,38.58143782197014,54.36158186276406,no
MA,2015,all,all,naltrexone,21436,6270160.75055,12937586.31,14.2317921146537,4162.886001459628,8589.524110342863,no
MA,2016,all,all,all,420503,52744495.90854021,86431102.24000001,278.7247225242271,34960.97527672359,57289.68637395477,no
MA,2016,all,all,bup,380972,42169921.97468,61973957.32,252.5221341809686,27951.76205939313,41078.59886313604,no
MA,2016,all,all,naloxone,5595,260709.982210212,420945.67,3.708570028092667,172.8080832974736,279.0181403426964,no
MA,2016,all,all,naltrexone,33936,10313863.95165,24036199.25,22.49401831516581,6836.405134032988,15932.06937047604,no
MA,2017,all,all,all,458069,65525760.25422999,96328479.86,323.7571374426509,46312.74451810302,68083.70113165407,no
MA,2017,all,all,bup,411388,53788634.60249999,69430872.66,290.7636213283528,38017.09865949042,49072.82654479305,no
MA,2017,all,all,naloxone,9967,646194.5191299999,1115697.57,7.044544356616364,456.7217771660144,788.560351202377,no
MA,2017,all,all,naltrexone,36714,11090931.1326,25781909.63,25.94897175768167,7838.924081446579,18222.31423565863,no
MA,2018,all,all,all,508009,78011230.28745976,111759397.2,426.3498864800594,65471.43687853608,93794.80739376637,no
MA,2018,all,all,bup,456228,64746417.832982,85717508.37,382.8923424762643,54338.85599090246,71938.98132297467,no
MA,2018,all,all,naloxone,14839,956898.1726177547,1773077.29,12.45372811402475,803.0830699230839,1488.066749431351,no
MA,2018,all,all,naltrexone,36942,12307914.28186,24268811.54,31.00381588977037,10329.49781771053,20367.75932136036,no
MA,2019,,,,,,,,,,yes
MD,2010,all,all,all,52597,2870519.782920999,13346765.2,100.3910715324201,5478.916228348554,25474.76205714422,no
MD,2010,all,all,bup,50815,2768742.353651,13218531.83,96.98979599444692,5284.655240417107,25230.00502878684,no
MD,2010,all,all,naloxone,50,22450.97507,24741.58,.0954342182371809,42.85182508935775,47.2238669050534,no
MD,2010,all,all,naltrexone,1732,79326.45420000001,103491.79,3.305841319735945,151.4091628420907,197.5331614523299,no
MD,2011,all,all,all,78978,7356640.388919381,22418301.35,130.2318122713159,12130.82896600736,36966.95298507163,no
MD,2011,all,all,bup,76542,7204412.727199381,22168809,126.214938019082,11879.81116024347,36555.54929178578,no
MD,2011,all,all,naloxone,96,1212.79094,1511.03,.1583004631422209,1.999847578090515,2.49163280022698,no
MD,2011,all,all,naltrexone,2340,151014.87078,247981.32,3.858573789091635,249.0179581857984,408.9120604856176,no
MD,2012,all,all,all,93442,9006470.465445204,27098187.32,144.1735291247362,13896.26326449499,41810.33474034777,no
MD,2012,all,all,bup,90834,8873860.562575204,26903633.64,140.1495938070278,13691.65679530922,41510.15397955708,no
MD,2012,all,all,naloxone,159,2324.04457,2989.57,.2453242774216419,3.585814810257486,4.612667295920866,no
MD,2012,all,all,naltrexone,2449,130285.8583,191564.11,3.778611040286798,201.0206543755089,295.5680934947794,no
MD,2013,all,all,all,103803,16492995.32331981,26342304.11,145.3827601757988,23099.49793041411,36894.08669211958,no
MD,2013,all,all,bup,100865,16343846.15171981,26124713.44,141.2679027112121,22890.60494808083,36589.33700094398,no
MD,2013,all,all,naloxone,251,4689.232000000001,7101.79,.3515416009568654,6.567570217283523,9.946512455216961,no
MD,2013,all,all,naltrexone,2687,144459.9396,210488.88,3.76331586362987,202.3254121160003,294.8031787203886,no
MD,2014,all,all,all,122599,22405182.743702,27172508.14,158.6922666821995,29001.29067143265,35172.12137274461,no
MD,2014,all,all,bup,118711,22131578.2452,26800159.45,153.659635642302,28647.1367383522,34690.15286066663,no
MD,2014,all,all,naloxone,497,19232.854752,22391.16,.6433172908510929,24.89502618589378,28.98313961813552,no
MD,2014,all,all,naltrexone,3391,254371.64375,349957.53,4.389313749046391,329.2589068945459,452.9853724598392,no
MD,2015,all,all,all,138001,28942253.001158,38161286.46,179.7650061781561,37701.20716199827,49710.24772464174,no
MD,2015,all,all,bup,130919,27563928.6042,35656913.03,170.5397413340339,35905.75282663362,46447.96190702911,no
MD,2015,all,all,naloxone,1512,119536.535158,165106.5,1.96958492577135,155.7125381786599,215.073593615653,no
MD,2015,all,all,naltrexone,5570,1258787.8618,2339266.93,7.255679918350804,1639.741797185998,3047.212223996973,no
MD,2016,all,all,all,385160,26468962.88525211,57948381.46999999,489.7916881590068,33659.46104316576,73690.50676672916,no
MD,2016,all,all,bup,370815,22334035.328,45687844.32999999,471.5497581386491,28401.24848557487,58099.30003826099,no
MD,2016,all,all,naloxone,5048,1041431.059302107,5793553.200000001,6.419328180046387,1324.343848366398,7367.416663898163,no
MD,2016,all,all,naltrexone,9297,3093496.49795,6466983.939999999,11.82260184031126,3933.868709224494,8223.790064570008,no
MD,2017,all,all,all,294803,42457759.75523356,63641137.05999999,342.7694747587964,49365.92914840273,73995.9875683381,no
MD,2017,all,all,bup,269889,36735618.04541999,52151828.7,313.8017956844972,42712.75564484885,60637.2897535294,no
MD,2017,all,all,naloxone,12329,1587068.408913562,2494892.100000001,14.3350130571982,1845.295349537082,2900.828196106793,no
MD,2017,all,all,naltrexone,12585,4135073.3009,8994416.26,14.63266601710109,4807.878154016804,10457.86961870191,no
MD,2018,all,all,all,299216,56446306.24111267,75632400.84,324.0987636000876,61140.37371843928,81921.98144601301,no
MD,2018,all,all,bup,268611,50556567.6146,64448437.02000001,290.948655785062,54760.84519462894,69807.96065096825,no
MD,2018,all,all,naloxone,17084,1244459.999612665,2186096.63,18.50470321554963,1347.949131143489,2367.892141106485,no
MD,2018,all,all,naltrexone,13521,4645278.6269,8997867.190000001,14.64540459947591,5031.579392666846,9746.128653938276,no
MD,2019,,,,,,,,,,yes
ME,2010,all,all,all,49202,2154866.826912,10741776.64,178.2883631372539,7808.375256064972,38923.9009457256,no
ME,2010,all,all,bup,47774,2055641.960862,10592675.54,173.1138624551679,7448.824039639463,38383.61821207729,no
ME,2010,all,all,naloxone,0,0,0,0,0,0,no
ME,2010,all,all,naltrexone,1428,99224.86604999998,149101.1,5.174500682086066,359.5512164255066,540.2827336483073,no
ME,2011,all,all,all,60979,3950971.428208737,12674938.59,212.6889081595594,13780.6097055598,44208.97111622962,no
ME,2011,all,all,bup,59346,3843468.154458737,12480491.8,206.9931606559178,13405.64858915144,43530.75934725618,no
ME,2011,all,all,naloxone,3,282.91375,300.69,.0104637124990354,.9867760473413233,1.048777903778316,no
ME,2011,all,all,naltrexone,1630,107220.36,194146.1,5.685283791142554,373.9743403610242,677.1629910696573,no
ME,2012,all,all,all,61329,6137731.500804508,11427872.94,238.5724949470459,23876.04424435435,44454.92604206219,no
ME,2012,all,all,bup,59869,6019150.060404507,11207146.65,232.8930310291165,23414.7572497736,43596.29111069685,no
ME,2012,all,all,naloxone,7,337.9413,370.65,.0272303064558255,1.314606451868579,1.441844726835959,no
ME,2012,all,all,naltrexone,1453,118243.4991,220355.64,5.652233611473489,459.9723881288749,857.1930866385079,no
ME,2013,all,all,all,66807,6328784.468485789,11089300.74,270.9392067177163,25666.70922775972,44973.22654137718,no
ME,2013,all,all,bup,65183,6164351.28888579,10795376.15,264.3529916248433,24999.84205457584,43781.20032781527,no
ME,2013,all,all,naloxone,1,17.7284,21.05,.0040555511655622,.0718984332835536,.0853693520350851,no
ME,2013,all,all,naltrexone,1623,164415.4512,293903.54,6.58215954170751,666.795274750601,1191.940844209867,no
ME,2014,all,all,all,62445,6915881.491660001,9752797.059999999,287.7778863495964,31871.85135582047,44945.78147046774,no
ME,2014,all,all,bup,60943,6695400.7537,9429678.74,280.8559168516848,30855.76550825977,43456.69015538356,no
ME,2014,all,all,naloxone,20,731.3675,929.98,.0921700332611407,3.370508340055865,4.28581437660978,no
ME,2014,all,all,naltrexone,1482,219749.37046,322188.34,6.829799464650524,1012.715339220646,1484.805500707585,no
ME,2015,all,all,all,64502,6622658.46021,9795500.399999999,315.4632894800993,32389.78051782977,47907.36377612521,no
ME,2015,all,all,bup,62940,6396057.2707,9370528.67,307.8239347598129,31281.53028306297,45828.93241148771,no
ME,2015,all,all,naloxone,33,3983.89485,4340.42,.1613948180342203,19.48424195100658,21.22791806339668,no
ME,2015,all,all,naltrexone,1529,222617.29466,420631.31,7.477959902252207,1088.765992815791,2057.203446574112,no
ME,2016,all,all,all,72426,6259352.247129999,10939822.04,367.0118889243783,31718.67411788906,55436.51107885215,no
ME,2016,all,all,bup,70633,6027624.0784,10467777.18,357.9260314030267,30544.41359097077,53044.46850124682,no
ME,2016,all,all,naloxone,115,5780.389149999999,8071.47,.5827515978557909,29.29157402948501,40.90140903952243,no
ME,2016,all,all,naltrexone,1678,225947.77958,463973.39,8.503105923495799,1144.968952888809,2351.141168565809,no
ME,2017,all,all,all,84399,9440632.092399999,13341538.81,422.6204121755804,47273.11728916338,66806.55731630356,no
ME,2017,all,all,bup,82111,9213390.594800001,12905409.38,411.1634576730659,46135.22589970252,64622.67836668922,no
ME,2017,all,all,naloxone,390,26752.2273,46312.7,1.952889972019531,133.9593754445054,231.9066856593562,no
ME,2017,all,all,naltrexone,1898,200489.2703,389816.73,9.50406453049505,1003.932014016367,1951.972263954987,no
ME,2018,all,all,all,91012,10368272.6382895,14513461.26,416.2978263956771,47425.49732779951,66385.99718735843,no
ME,2018,all,all,bup,88379,10046964.9848,13929034.92,404.254225805647,45955.8045647356,63712.77371099948,no
ME,2018,all,all,naloxone,758,51516.89304149659,95193.02,3.467166444072465,235.6433283065268,435.422222498574,no
ME,2018,all,all,naltrexone,1875,269790.760448,489233.32,8.576434145957615,1234.049434757386,2237.801253860378,no
ME,2019,,,,,,,,,,yes
MI,2010,all,all,all,18359,917075.379481,4275675.5,16.15508138972506,806.9844433808241,3762.399133860961,no
MI,2010,all,all,bup,16188,773418.858,4069635.25,14.24470055759405,680.5732664817369,3581.093125455857,no
MI,2010,all,all,naloxone,13,393.319,408.84,.0114394061804252,.3461027538060499,.359760524831156,no
MI,2010,all,all,naltrexone,2158,143263.202481,205631.41,1.898941425950579,126.0650741452811,180.9462478802725,no
MI,2011,all,all,all,24793,2492927.819686828,6596885.959999999,21.15917149549889,2127.547584505857,5630.002071709305,no
MI,2011,all,all,bup,22240,2359111.299990828,6294242.54,18.98035631266467,2013.344112187926,5371.716102856633,no
MI,2011,all,all,naloxone,35,399.45225,468.56,.0298701650603985,.3409058468927881,.3998847011628668,no
MI,2011,all,all,naltrexone,2518,133417.067446,302174.86,2.148945017773815,113.8625664710384,257.8860841515092,no
MI,2012,all,all,all,24546,2642965.657906649,6920922.1,21.39540610227995,2303.72865498624,6032.589380418161,no
MI,2012,all,all,bup,22096,2472666.948378649,6514590.710000001,19.25987506053849,2155.288581286013,5678.412524671649,no
MI,2012,all,all,naloxone,7,-1.871000000000003,46.25,.0061015172621185,-.001630848399632,.0403135961961398,no
MI,2012,all,all,naltrexone,2443,170300.580528,406285.14,2.129429524479342,148.4417045486266,354.1365421503163,no
MI,2013,all,all,all,25357,4160133.437936757,6998215.07,20.97642933308406,3441.445954847988,5789.232317449971,no
MI,2013,all,all,bup,22487,3991594.173116758,6558464.81,18.60223868805699,3302.022837825206,5425.451497435956,no
MI,2013,all,all,naloxone,30,-27.43,5,.0248173238156139,-.022691306408743,.0041362206359356,no
MI,2013,all,all,naltrexone,2840,168566.69482,439745.26,2.349373321211449,139.4458083291902,363.7766837933776,no
MI,2014,all,all,all,36338,7299765.843859999,9596815.23,19.32160241740694,3881.423671507236,5102.808309410967,no
MI,2014,all,all,bup,32469,6972779.9045,9031693.140000001,17.26438188372464,3707.559058253996,4802.322197344422,no
MI,2014,all,all,naloxone,22,.4790000000000005,27.6,.0116978164231095,.0002546933666668,.0146754424217192,no
MI,2014,all,all,naltrexone,3847,326985.46036,565094.49,2.045522717259191,173.8643585598739,300.4714366241218,no
MI,2015,all,all,all,59117,11842546.50216,16470126.02,35.27099734298125,7065.622853186344,9826.577314308681,no
MI,2015,all,all,bup,51801,10745425.2973,14090957.54,30.90604958580056,6411.047027255641,8407.09315346519,no
MI,2015,all,all,naloxone,45,-483.6074,479.92,.0268483664670764,-.288534860030889,.2863348452195402,no
MI,2015,all,all,naltrexone,7271,1097604.81226,2378688.56,4.338099390713612,654.8643607907352,1419.197825998273,no
MI,2016,all,all,all,80329,15042035.63993305,25752450.48,46.86062225853306,8774.902589628829,15022.91643335356,no
MI,2016,all,all,bup,65987,11837620.307008,17586131.1,38.49409156062968,6905.578977039949,10259.02284935877,no
MI,2016,all,all,naloxone,194,10832.60897505051,98019.89,.1131715908097376,6.319296857352103,57.1807571252345,no
MI,2016,all,all,naltrexone,14148,3193582.72395,8068299.49,8.253359107093649,1863.004315731529,4706.712826869561,no
MI,2017,all,all,all,130981,27642172.37900864,42222288.68000001,84.2061952766169,17770.83825300392,27144.22920586781,no
MI,2017,all,all,bup,106698,21659618.27798,28035107.86,68.59493074281362,13924.72225996568,18023.45200494864,no
MI,2017,all,all,naloxone,1939,159207.1711286329,277421.11,1.246561048101329,102.3524796840414,178.3508765585529,no
MI,2017,all,all,naltrexone,22344,5823346.9299,13909759.71,14.36470348570196,3743.763513354203,8942.426324360618,no
MI,2018,all,all,all,172930,37500754.87701642,55095922.95,101.2131546373621,21948.59019479138,32246.75978388097,no
MI,2018,all,all,bup,141482,29122187.64859,37609006.91,82.80714476610919,17044.74921560756,22011.9483729801,no
MI,2018,all,all,naloxone,4890,305975.64543442,583021.79,2.862038548410921,179.0826364229493,341.2333001111527,no
MI,2018,all,all,naltrexone,26558,8072591.582992001,16903894.25,15.54397132284197,4724.758342760868,9893.578110789716,no
MI,2019,,,,,,,,,,yes
MN,2010,all,all,all,7728,570194.9225699999,2164014.3,14.26142884873633,1052.250817565059,3993.521734872923,no
MN,2010,all,all,bup,5689,428384.5974499999,1966556.25,10.49861137687124,790.5507836992401,3629.128110301855,no
MN,2010,all,all,naloxone,122,3138.43962,3600.81,.2251416044960963,5.791748620171465,6.645017548242528,no
MN,2010,all,all,naltrexone,1917,138671.8855,193857.24,3.537675867368988,255.9082852456471,357.7486070228263,no
MN,2011,all,all,all,14576,1065345.405168864,4501743.51,21.21845438531798,1550.835818069679,6553.240897457208,no
MN,2011,all,all,bup,11359,868606.1180088636,4211730.12,16.53542970381634,1264.440127180242,6131.06499962197,no
MN,2011,all,all,naloxone,112,12002.78861,13673.75,.1630397153646826,17.47260034425763,19.90503846399848,no
MN,2011,all,all,naltrexone,3105,184736.49855,276339.64,4.519984966136961,268.9230905451795,402.2708593712399,no
MN,2012,all,all,all,19208,1673022.377219633,6478408.7,30.39144030336853,2647.103274857881,10250.32128628037,no
MN,2012,all,all,bup,15405,1414178.326143633,6089637.77,24.37422625330031,2237.552903858385,9635.196936489654,no
MN,2012,all,all,naloxone,61,1250.51062,1517.76,.0965159234957039,1.978593234925988,2.401442754833436,no
MN,2012,all,all,naltrexone,3742,257593.540456,387253.17,5.920698126572525,407.5717777645705,612.7229070358823,no
MN,2013,all,all,all,21787,4458617.756114841,7053000.96,33.93354382477585,6944.356773536821,10985.1433043717,no
MN,2013,all,all,bup,17299,4235099.206570841,6735506.41,26.94342381350335,6596.223643844728,10490.6412973697,no
MN,2013,all,all,naloxone,180,5034.704599999999,8548.23,.280352406869218,7.841619736030685,13.31398252762031,no
MN,2013,all,all,naltrexone,4308,218483.844944,308946.3199999999,6.709767604403285,340.2915099560636,481.1880244743757,no
MN,2014,all,all,all,27223,6692246.868079999,8276408.8,33.32694443456142,8192.783290411411,10132.14620707913,no
MN,2014,all,all,bup,21468,6352513.0161,7840790.18,26.28155762117197,7776.874272027067,9598.853126103471,no
MN,2014,all,all,naloxone,290,11586.2418,13855.24,.3550238359483823,14.18411037262583,16.9618636302947,no
MN,2014,all,all,naltrexone,5465,328147.61018,421763.38,6.690362977441066,401.7249080117173,516.3312173453628,no
MN,2015,all,all,all,29476,6222604.360599999,7936183.880000001,33.28930673064923,7027.62197121349,8962.887075999253,no
